FIPS,County,State,2000-2004 Democratic vote share change,2004-2008 Democratic vote share change,2008-2012 Democratic vote share change,2012-2016 Democratic vote share change,2000-2004 Republican vote share change,2004-2008 Republican vote share change,2008-2012 Republican vote share change,2012-2016 Republican vote share change,Standard deviation of Democratic change,Standard deviation of Republican change,Average of D/R standard deviations
47119,Maury,TN,-0.063469924,-0.025333979,-0.028440723,-0.074460339,0.072832633,0.018161596,0.02657779,0.0454763,0.024737018,0.024239914,0.024488466
47121,Meigs,TN,-0.072597006,-0.06229104,-0.030423505,-0.095242366,0.074849776,0.055198618,0.029570477,0.083903745,0.026926511,0.024068041,0.025497276
47123,Monroe,TN,-0.065753903,-0.042734639,-0.033589135,-0.081204923,0.072361606,0.034280302,0.033510788,0.064406213,0.021668062,0.020177442,0.020922752
47125,Montgomery,TN,-0.072351909,0.045388333,-0.014249152,-0.064168342,0.081153013,-0.050376988,0.010230701,0.017149401,0.054280818,0.05378007,0.054030444
47127,Moore,TN,-0.090182807,-0.092470635,-0.046566065,-0.082360974,0.10354425,0.079740324,0.052581933,0.061123895,0.021329842,0.022583892,0.021956867
47129,Morgan,TN,-0.076751796,-0.108657572,-0.023403634,-0.10802528,0.087738003,0.093477504,0.026426468,0.093618039,0.040074402,0.032707274,0.036390838
47131,Obion,TN,-0.076842579,-0.088289553,-0.051618718,-0.072008885,0.084822842,0.081916959,0.054200448,0.060935953,0.015319405,0.015194663,0.015257034
47133,Overton,TN,-0.070349184,-0.108388753,-0.056519197,-0.129637651,0.079564346,0.092631826,0.067308739,0.113255659,0.033716557,0.019650666,0.026683612
47135,Perry,TN,-0.074126973,-0.05858831,-0.064518504,-0.169374665,0.07635637,0.049153748,0.070060282,0.156958982,0.05220911,0.04733466,0.049771885
47137,Pickett,TN,-0.028835449,-0.070817766,-0.02947361,-0.085285509,0.032784518,0.063748488,0.029257491,0.074928035,0.028843189,0.022634216,0.025738703
47139,Polk,TN,-0.053508005,-0.079908889,-0.020397791,-0.114296635,0.065945867,0.070750767,0.02163911,0.103748796,0.039822137,0.033736803,0.03677947
47141,Putnam,TN,-0.081180401,-0.04294644,-0.050570187,-0.054196857,0.090179508,0.034571386,0.050584106,0.021667419,0.016645267,0.029739227,0.023192247
47143,Rhea,TN,-0.049000495,-0.070133259,-0.013591765,-0.072602683,0.056558502,0.063788729,0.012619675,0.046127476,0.027298904,0.022628646,0.024963775
47145,Roane,TN,-0.076045736,-0.062574121,-0.025014099,-0.062126392,0.087991027,0.052739317,0.025440695,0.034693373,0.021923615,0.027616948,0.024770282
47147,Robertson,TN,-0.118732737,-0.052111819,-0.022096515,-0.070550695,0.125619141,0.042895903,0.02278664,0.044775548,0.040504252,0.045501622,0.043002937
47149,Rutherford,TN,-0.065084624,0.022777999,-0.029308307,-0.026729215,0.080569739,-0.029731975,0.026856771,-0.015054109,0.036103465,0.049471978,0.042787721
47151,Scott,TN,-0.043988967,-0.150961996,-0.035818666,-0.086631923,0.050092505,0.135828881,0.040432051,0.081122362,0.052683597,0.042968945,0.047826271
47153,Sequatchie,TN,-0.025342274,-0.082835932,-0.026223113,-0.104644534,0.034117782,0.071837427,0.024673451,0.091301249,0.040234407,0.031390631,0.035812519
47155,Sevier,TN,-0.045253985,-0.024842802,-0.034446037,-0.045638934,0.055337954,0.019208256,0.03303033,0.02111254,0.009931258,0.016610925,0.013271091
47157,Shelby,TN,0.009190406,0.058929706,-0.007181221,-0.006896678,-0.001357753,-0.060038609,0.005972719,-0.020680828,0.031231222,0.029562789,0.030397006
47159,Smith,TN,-0.148368396,-0.129788893,-0.037987901,-0.121387223,0.153501972,0.111514729,0.044801186,0.104578172,0.048913608,0.044762734,0.046838171
47161,Stewart,TN,-0.087897905,-0.063749324,-0.044023487,-0.17388703,0.097284484,0.057638299,0.042505255,0.14991755,0.057217575,0.047979765,0.05259867
47163,Sullivan,TN,-0.069665084,-0.0267297,-0.030962877,-0.053866436,0.078528914,0.020807042,0.027245456,0.026940152,0.020144893,0.02692949,0.023537192
47165,Sumner,TN,-0.091881165,-0.026684748,-0.035383518,-0.030248095,0.101583654,0.020218194,0.03517032,-0.002719793,0.030762438,0.044810393,0.037786416
47167,Tipton,TN,-0.040211773,-0.027126744,-0.01707151,-0.049839224,0.045671602,0.023972409,0.014300348,0.02782667,0.014405049,0.013117474,0.013761262
47169,Trousdale,TN,-0.087634852,-0.124549839,-0.028537207,-0.12748317,0.089331581,0.109236277,0.033756833,0.110600993,0.046061978,0.035987465,0.041024721
47171,Unicoi,TN,-0.081038562,-0.026383338,-0.021738094,-0.09456937,0.086036784,0.019758471,0.016376599,0.078053585,0.037262727,0.03710671,0.037184719
47173,Union,TN,-0.064319153,-0.090329082,-0.032222616,-0.091605536,0.068172793,0.0803431,0.03665107,0.074139362,0.027921874,0.019429761,0.023675817
47175,Van Buren,TN,-0.073580119,-0.130485794,-0.004424692,-0.157615436,0.080454645,0.109599952,0.016026647,0.14976832,0.067809468,0.056318364,0.062063916
47177,Warren,TN,-0.089248992,-0.089641373,-0.017868939,-0.105419847,0.098373148,0.073393949,0.020860385,0.08540847,0.03918138,0.033998592,0.036589986
47179,Washington,TN,-0.05720062,-0.006605314,-0.027207408,-0.036449729,0.065586843,-0.000416399,0.022781683,0.005437775,0.020997288,0.029832663,0.025414976
47181,Wayne,TN,-0.024267495,-0.080930467,-0.033165956,-0.089576547,0.033096601,0.069243957,0.037775482,0.084579768,0.033032188,0.024824607,0.028928397
47183,Weakley,TN,-0.056374744,-0.078186063,-0.048129327,-0.060078685,0.063813904,0.067473302,0.050672841,0.04183493,0.012686973,0.011856237,0.012271605
47185,White,TN,-0.095030607,-0.087263474,-0.04374003,-0.118012428,0.101500558,0.077755142,0.045376846,0.102754606,0.031058269,0.026896132,0.028977201
47187,Williamson,TN,-0.047886097,0.024850384,-0.036497555,0.030545929,0.055644643,-0.028840069,0.033315855,-0.084034401,0.040684472,0.063131696,0.051908084
47189,Wilson,TN,-0.117523298,-0.033058291,-0.025176751,-0.031793684,0.126098169,0.025458262,0.024934144,-0.006584564,0.043893138,0.057726153,0.050809645
48001,Anderson,TX,-0.047307561,-0.008981663,-0.042798445,-0.036751196,0.054823511,0.006527638,0.042813841,0.021228115,0.017204492,0.021610395,0.019407443
48003,Andrews,TX,-0.068443396,0.021412769,0.006712961,-0.008248111,0.077758318,-0.021531357,-0.01245379,-0.017457516,0.039439581,0.047597929,0.043518755
48005,Angelina,TX,-0.041182316,-0.006234462,-0.045929656,-0.023772496,0.050278881,0.00378587,0.043491692,0.009672403,0.01807674,0.023472501,0.020774621
48007,Aransas,TX,-0.034901537,0.022573731,-0.027159491,-0.045771428,0.055211913,-0.024287102,0.023422933,0.02838263,0.030238439,0.033072383,0.031655411
48009,Archer,TX,-0.051177284,-0.027728688,-0.043449663,-0.034089097,0.060617863,0.024675202,0.040956521,0.019406527,0.010314969,0.018560846,0.014437907
48011,Armstrong,TX,0.009407997,-0.04002978,-0.024480095,-0.036252599,0.003665509,0.037953238,0.020915033,0.019433606,0.022494515,0.014015762,0.018255139
48013,Atascosa,TX,-0.037306764,0.079364975,-0.040748363,-0.063346575,0.050314805,-0.080550901,0.036902928,0.043782784,0.064295341,0.062349805,0.063322573
48015,Austin,TX,-0.019601538,-0.000584192,-0.047357808,-0.00430388,0.032348431,-0.004656797,0.045752496,-0.010191627,0.02125507,0.027477549,0.02436631
48017,Bailey,TX,-0.015831131,0.076811538,-0.0378653,-0.035191309,0.019978259,-0.081647033,0.038716494,0.012246905,0.054118351,0.053807283,0.053962817
48019,Bandera,TX,0.002765438,0.043180467,-0.044723121,-0.028372835,0.021400118,-0.047219127,0.040046902,0.01289787,0.038700105,0.037743735,0.03822192
48021,Bastrop,TX,0.03694319,0.033107199,-0.047997422,-0.031483092,0.003813539,-0.033850928,0.040115642,0.000618428,0.043717242,0.030229516,0.036973379
48023,Baylor,TX,-0.04941729,-0.06199286,-0.05504967,-0.040295289,0.065123426,0.055302243,0.046591371,0.030531661,0.009173166,0.014673838,0.011923502
48025,Bee,TX,-0.030597993,0.021871221,-0.008728796,-0.032233914,0.038595199,-0.022169695,0.004743858,0.006242263,0.025249049,0.024864335,0.025056692
48027,Bell,TX,0.008763516,0.106635036,-0.035429598,-0.014013089,0.002855773,-0.108833237,0.029954012,-0.027682441,0.062747933,0.060076788,0.06141236
48029,Bexar,TX,-0.004755507,0.080232979,-0.008495517,0.026332208,0.02606336,-0.08001808,0.001906659,-0.062774591,0.041022845,0.050762244,0.045892544
48031,Blanco,TX,0.061105478,0.020627528,-0.051698935,-0.026503294,-0.022313563,-0.022834912,0.039507448,0.009346726,0.050104765,0.02979986,0.039952312
48033,Borden,TX,-0.022434051,-0.042400019,-0.022649054,-0.003222763,0.042311425,0.031335118,0.017215723,0.011547606,0.015995047,0.013903587,0.014949317
48035,Bosque,TX,-0.045824716,-0.004231676,-0.049190157,-0.022782894,0.055375271,-0.002664883,0.046430537,0.008725044,0.021085123,0.028264681,0.024674902
48037,Bowie,TX,-0.032734872,-0.044529168,-0.019376509,-0.032571296,0.041081466,0.041225562,0.015741182,0.017870432,0.010276703,0.014084129,0.012180416
48039,Brazoria,TX,-0.000994532,0.037658101,-0.025149021,0.034013335,0.014813183,-0.039349417,0.020513417,-0.063201081,0.029946089,0.041041527,0.035493808
48041,Brazos,TX,0.033679396,0.052460833,-0.037126982,0.031704985,-0.007888783,-0.053685104,0.026358588,-0.088533621,0.039332774,0.050493734,0.044913254
48043,Brewster,TX,0.083024783,0.04528778,-0.048702035,-0.015927581,0.005087365,-0.050954719,0.035349406,-0.022514421,0.059317772,0.036995315,0.048156543
48045,Briscoe,TX,-0.054643726,0.011476238,-0.080321285,-0.043025362,0.059825074,-0.021114792,0.079988329,0.025822959,0.038680711,0.044227483,0.041454097
48047,Brooks,TX,-0.080898929,0.074854404,0.028247677,-0.038704348,0.08729352,-0.075209102,-0.029810615,0.025146244,0.06922356,0.070199263,0.069711412
48049,Brown,TX,-0.065863892,0.010930023,-0.051428574,-0.020945731,0.072939525,-0.014006172,0.050207583,0.003894421,0.034104236,0.040241219,0.037172727
48051,Burleson,TX,-0.042369122,-0.030613077,-0.043931592,-0.049871277,0.051589806,0.026812134,0.041292456,0.040280092,0.008064683,0.010165172,0.009114927
48053,Burnet,TX,-0.005382621,0.00934031,-0.054033148,-0.021023333,0.025951167,-0.013888751,0.050800373,-0.00240931,0.027166254,0.029092882,0.028129568
48055,Caldwell,TX,0.025183587,0.027850587,-0.030986922,-0.036326365,0.002028323,-0.031154057,0.019704706,0.009340329,0.034826662,0.021986397,0.028406529
48057,Calhoun,TX,-0.0518476,0.027108635,-0.034199597,-0.058423154,0.060084142,-0.030618494,0.026456284,0.042555566,0.038997803,0.039302473,0.039150138
48059,Callahan,TX,-0.050010433,-0.00380794,-0.041462763,-0.042516842,0.056593053,-0.00049093,0.039574932,0.029610993,0.020779122,0.023956398,0.02236776
48061,Cameron,TX,-0.043604458,0.149173544,0.00912551,-0.004792267,0.055249345,-0.150699381,-0.013114327,-0.019337904,0.084144133,0.08606003,0.085102081
48063,Camp,TX,-0.028899084,-0.020860347,-0.050268551,-0.052000932,0.03376002,0.01837802,0.051934532,0.040165072,0.015525652,0.013985644,0.014755648
48065,Carson,TX,-0.010312857,-0.028500237,-0.03113002,-0.021103494,0.024031867,0.02283247,0.02725586,0.001651204,0.009321712,0.011678105,0.010499908
48067,Cass,TX,-0.034830037,-0.089650039,-0.046565353,-0.05435152,0.041461985,0.086137754,0.044497402,0.044530055,0.023606035,0.021369121,0.022487578
48069,Castro,TX,-0.049165242,0.054165971,-0.016526701,-0.033914959,0.055603805,-0.056473264,0.011925113,0.014338639,0.045673881,0.046431311,0.046052596
48071,Chambers,TX,-0.041015409,-0.013654639,-0.050498418,-0.013722554,0.049514334,0.011623439,0.048502703,-0.005281831,0.0189151,0.027352646,0.023133873
48073,Cherokee,TX,-0.046838783,0.000548889,-0.040511306,-0.033684097,0.054944744,-0.002888479,0.037597672,0.019477105,0.021140644,0.024784502,0.022962573
48075,Childress,TX,-0.044821313,-0.021876138,-0.056142773,-0.03891949,0.051422246,0.016337628,0.058035932,0.030514965,0.014291045,0.019167974,0.01672951
48077,Clay,TX,-0.069208215,-0.042428952,-0.05688976,-0.039516353,0.079821966,0.038153545,0.05448407,0.028676712,0.013753525,0.022391627,0.018072576
48079,Cochran,TX,-0.069441688,0.044360633,0.010486253,-0.068294407,0.082016602,-0.054047236,-0.009381297,0.045864464,0.05729004,0.060002367,0.058646204
48081,Coke,TX,-0.069106041,0.025349849,-0.063436558,-0.028746985,0.080560851,-0.033095416,0.067096334,0.023910153,0.043393329,0.051203361,0.047298345
48083,Coleman,TX,-0.035055811,-0.029655633,-0.047114869,-0.020069401,0.042278465,0.020087473,0.049198817,0.009540492,0.011281819,0.018582245,0.014932032
48085,Collin,TX,0.036725885,0.086487252,-0.032777035,0.054187749,-0.019165411,-0.088108209,0.026755345,-0.093999533,0.050366877,0.057931033,0.054148955
48087,Collingsworth,TX,-0.055683789,-0.051680524,-0.041902856,-0.028480518,0.063449046,0.03733307,0.0474004,0.013824282,0.012110465,0.020783789,0.016447127
48089,Colorado,TX,-0.026476384,0.019237102,-0.050282206,-0.016561471,0.035905441,-0.019891376,0.04862979,0.000588813,0.028876613,0.031550201,0.030213407
48091,Comal,TX,0.005256258,0.034143522,-0.034948564,0.006782773,0.018130368,-0.037678135,0.031414037,-0.037110726,0.0284562,0.036300042,0.032378121
48093,Comanche,TX,-0.054126536,-0.01593758,-0.074291993,-0.030751744,0.059925168,0.007075716,0.073033759,0.023468514,0.025709715,0.030781337,0.028245526
48095,Concho,TX,-0.016653507,0.012305611,-0.044819619,-0.055229415,0.022007343,-0.014317502,0.042904171,0.036443893,0.030348938,0.025588669,0.027968804
48097,Cooke,TX,-0.026110048,-0.00501605,-0.046462231,-0.00909017,0.036294941,0.001471414,0.043048993,-0.00662826,0.018885399,0.024770321,0.02182786
48099,Coryell,TX,-0.007196129,0.070452694,-0.050414586,-0.03321419,0.020638696,-0.074691767,0.045694964,-0.005987868,0.053405438,0.051888497,0.052646968
48101,Cottle,TX,-0.039716122,-0.013397606,-0.022333247,-0.092588182,0.051699761,0.007142066,0.027002039,0.077809531,0.035446006,0.030614262,0.033030134
48103,Crane,TX,-0.072605935,0.058022473,-0.005053386,0.001699075,0.081490484,-0.065214656,-0.001869222,-0.009783902,0.053498323,0.060518666,0.057008494
48105,Crockett,TX,-0.060321789,0.057664734,-0.001947523,-0.062777396,0.061278016,-0.058144552,-0.007248569,0.04567986,0.057077875,0.054292628,0.055685252
48107,Crosby,TX,-0.078741259,0.083960178,0.000215769,-0.086749207,0.08959041,-0.086025009,-0.004467128,0.049985168,0.079837243,0.076032712,0.077934978
48109,Culberson,TX,-0.094269778,0.172333019,-0.002032493,-0.054272293,0.108394695,-0.177894036,-0.002994779,0.029450024,0.117497114,0.120842559,0.119169837
48111,Dallam,TX,-0.024371518,0.018900635,-0.025128347,-0.021145909,0.03244795,-0.027983845,0.014943841,0.003150523,0.021294744,0.025442668,0.023368706
48113,Dallas,TX,0.040423573,0.083285645,-0.001663826,0.036372497,-0.022337346,-0.083686652,-0.003221454,-0.070120958,0.034747825,0.038238994,0.036493409
48115,Dawson,TX,-0.057230683,0.03614549,-0.001458677,-0.04543825,0.062649935,-0.042782569,0.001949639,0.028403694,0.042791033,0.044479973,0.043635503
48117,Deaf Smith,TX,-0.034658934,0.048721133,0.024679364,-0.006465606,0.042504527,-0.0516647,-0.024642822,-0.015499365,0.036356711,0.03964717,0.03800194
48119,Delta,TX,-0.080952525,-0.031834036,-0.044343478,-0.04961354,0.093425856,0.027446043,0.032752326,0.049706956,0.020887298,0.029940385,0.025413841
48121,Denton,TX,0.021173579,0.080085753,-0.041195053,0.03776702,0.003488208,-0.083173977,0.032708822,-0.077801361,0.05030801,0.058196765,0.054252388
48123,Dewitt,TX,-0.014765776,0.019823508,-0.037979475,-0.051070436,0.023142634,-0.019875788,0.033917987,0.034781809,0.031080316,0.02579427,0.028437293
48125,Dickens,TX,-0.091881179,0.010260967,-0.028768219,-0.071158441,0.098139568,-0.015669218,0.027185129,0.052369123,0.045456044,0.047593636,0.04652484
48127,Dimmit,TX,-0.050354407,0.087279797,-0.016514613,-0.060174811,0.058166367,-0.08948873,0.017569636,0.040788216,0.067458073,0.066285243,0.066871658
48129,Donley,TX,-0.013796281,-0.023438454,-0.024958079,-0.016855844,0.025558125,0.012008783,0.025418731,-0.002259008,0.005308832,0.013250317,0.009279574
48131,Duval,TX,-0.080456396,0.035231263,0.018789365,-0.099098454,0.082754026,-0.039502985,-0.018447742,0.090140437,0.068186771,0.067258994,0.067722882
48133,Eastland,TX,-0.045869336,-0.03544505,-0.04592244,-0.037899435,0.059071666,0.028021555,0.044666549,0.025094105,0.005418765,0.015797673,0.010608219
48135,Ector,TX,-0.050194457,0.019949862,-0.00653612,0.030879179,0.061607481,-0.021619243,0.002670887,-0.053557334,0.036078701,0.048678203,0.042378452
48137,Edwards,TX,-0.053211072,0.10896203,-0.071856078,0.019942395,0.066046717,-0.123382545,0.076002798,-0.030997373,0.08218162,0.093603194,0.087892407
48139,Ellis,TX,-0.03428191,0.034095106,-0.028380758,-0.001081426,0.045666899,-0.03795331,0.023735337,-0.024998926,0.031222838,0.03959727,0.035410054
48141,El Paso,TX,-0.017026526,0.097675218,-0.003614899,0.035700901,0.035085131,-0.098490143,-0.002068632,-0.072081275,0.051448015,0.061646641,0.056547328
48143,Erath,TX,-0.031605635,0.002459688,-0.065585471,-0.002066307,0.042957081,-0.005940767,0.06000828,-0.021227552,0.031454941,0.038712221,0.035083581
48145,Falls,TX,-0.011705598,-0.013824145,-0.023266517,-0.053241728,0.018471192,0.009166508,0.023201078,0.03808542,0.019159007,0.012070913,0.01561496
48147,Fannin,TX,-0.062180026,-0.038311489,-0.066120321,-0.053082361,0.072522367,0.03202896,0.06338959,0.037391498,0.012347398,0.019675383,0.01601139
48149,Fayette,TX,-0.001203043,0.011717169,-0.061903686,-0.027536489,0.014680044,-0.01628663,0.060596206,0.014172971,0.032515297,0.031703523,0.03210941
48151,Fisher,TX,-0.078046455,-0.009086081,-0.070786433,-0.081220547,0.086650133,0.003318631,0.064514875,0.060059129,0.034080177,0.035502944,0.03479156
48153,Floyd,TX,-0.028756109,0.078654319,-0.025299047,-0.042216518,0.030179362,-0.078722017,0.022799943,0.021969071,0.055851288,0.051983546,0.053917417
48155,Foard,TX,-0.072680867,-0.032310976,-0.085201457,-0.062555378,0.076752908,0.016665295,0.095223612,0.043558391,0.022572089,0.034901656,0.028736873
48157,Fort Bend,TX,0.036024666,0.063826009,-0.024180893,0.053123433,-0.021849213,-0.064941466,0.020224225,-0.081511522,0.039291337,0.045702509,0.042496923
48159,Franklin,TX,-0.053458871,-0.009060304,-0.054268273,-0.024588832,0.058271654,1.20917E-05,0.054201897,0.009002899,0.022306822,0.030136452,0.026221637
48161,Freestone,TX,-0.059676886,-0.00997686,-0.03470318,-0.052948981,0.066674165,0.008001419,0.031651132,0.038388128,0.02222976,0.024147553,0.023188657
48163,Frio,TX,-0.069940159,0.10072427,0.006717452,-0.043335777,0.076867714,-0.10188904,-0.01183359,0.028925037,0.075170049,0.075830937,0.075500493
48165,Gaines,TX,-0.063006499,0.013809517,-0.028244018,-0.002358168,0.072173581,-0.017835265,0.024552953,-0.011190785,0.033525266,0.041268894,0.03739708
48167,Galveston,TX,-0.015996787,-0.016276778,-0.0391913,-0.003713166,0.036308905,0.01459954,0.034453486,-0.027240558,0.01480588,0.02952993,0.022167905
48169,Garza,TX,-0.076585475,0.034374015,-0.03543956,-0.023859631,0.081183822,-0.041919899,0.034758242,0.015856313,0.045811386,0.050951329,0.048381357
48171,Gillespie,TX,0.029798651,0.026668666,-0.045040845,0.00940467,-0.011402987,-0.029640942,0.046110116,-0.030670019,0.034678614,0.036108713,0.035393663
48173,Glasscock,TX,0.014250369,0.010805676,-0.017232704,-0.019833177,-0.009121287,-0.0143155,0.00877787,0.005528312,0.018019412,0.011178889,0.01459915
48175,Goliad,TX,-0.015316126,0.015425259,-0.03770056,-0.063505322,0.026067013,-0.018801507,0.034661472,0.043191124,0.033524331,0.027620064,0.030572198
48177,Gonzales,TX,-0.025483892,0.060886737,-0.051299937,-0.045353037,0.0383078,-0.064232035,0.047732218,0.028132775,0.051984967,0.051767234,0.051876101
48179,Gray,TX,-0.017739092,-0.008605203,-0.021860134,-0.025242205,0.02446339,0.00440283,0.020625483,0.00581343,0.007191598,0.01020432,0.008697959
48181,Grayson,TX,-0.038871423,0.002832901,-0.053188286,-0.03521338,0.051955492,-0.008163003,0.04731669,0.013031216,0.023921041,0.028655332,0.026288186
48183,Gregg,TX,-0.00231154,0.01873896,-0.010291895,-0.019001283,0.010411567,-0.020786249,0.007105962,-0.003486926,0.016146019,0.014044127,0.015095073
48185,Grimes,TX,-0.022330148,-0.012936139,-0.052976771,-0.041797215,0.038392781,0.012931769,0.045637791,0.027123083,0.018183386,0.014264265,0.016223825
48187,Guadalupe,TX,-0.006359845,0.074871125,-0.022435132,9.16543E-05,0.024570614,-0.077503114,0.018433433,-0.035310646,0.043268965,0.048231152,0.045750058
48189,Hale,TX,-0.032234132,0.067703994,-0.019020581,-0.016145104,0.036432118,-0.069118032,0.011791131,-0.014329646,0.045626359,0.045235609,0.045430984
48191,Hall,TX,-0.003003452,-0.067085138,-0.017375101,-0.088633206,0.005403614,0.062306087,0.014465935,0.068289695,0.040474875,0.0322699,0.036372388
48193,Hamilton,TX,-0.033529535,0.001886185,-0.062042604,-0.034064693,0.040861371,-0.004434308,0.060259671,0.023794858,0.026187901,0.027433461,0.026810681
48195,Hansford,TX,0.016956298,0.00239309,-0.033137219,0.006787671,-0.011156528,-0.007666086,0.03262802,-0.022768503,0.021795566,0.024125679,0.022960623
48197,Hardeman,TX,-0.081498437,-0.048165352,-0.03184911,-0.037432994,0.086431996,0.038445642,0.034897936,0.011130735,0.02223079,0.031559863,0.026895327
48199,Hardin,TX,-0.042904351,-0.080515588,-0.032549727,-0.03568487,0.055070291,0.076263448,0.031263094,0.027404351,0.022162826,0.022745823,0.022454325
48201,Harris,TX,0.016509702,0.058898297,-0.010576555,0.045620969,0.00468357,-0.059335144,0.004909928,-0.076995916,0.031009579,0.042737459,0.036873519
48203,Harrison,TX,-0.018811652,-0.027949384,-0.016625025,-0.053756917,0.025925172,0.025645397,0.015328773,0.037067061,0.017035498,0.008878551,0.012957024
48205,Hartley,TX,-0.02377333,-0.027042302,-0.02976058,-0.007556955,0.033181892,0.018837004,0.030873738,-0.006567982,0.009956459,0.018219345,0.014087902
48207,Haskell,TX,-0.119789463,-0.028517351,-0.055625908,-0.097313227,0.128632966,0.01895132,0.051447256,0.08525348,0.040986095,0.046961243,0.043973669
48209,Hays,TX,0.088690911,0.060948061,-0.048707195,0.027645939,-0.022734325,-0.063124382,0.034630455,-0.067789213,0.059398023,0.047451356,0.053424689
48211,Hemphill,TX,-0.013863758,-0.018841563,-0.010343037,-0.02045192,0.023780423,0.016760935,0.003484401,0.002364574,0.004633084,0.010426792,0.007529938
48213,Henderson,TX,-0.044830872,-0.021882964,-0.051912275,-0.032332032,0.052516742,0.018836327,0.049106809,0.018665255,0.013314473,0.018562823,0.015938648
48215,Hidalgo,TX,-0.058898984,0.141531184,0.013854416,-0.018980806,0.068978754,-0.144699664,-0.016838402,-0.006011685,0.086699855,0.088669185,0.08768452
48217,Hill,TX,-0.040905119,0.001607937,-0.060498279,-0.032100293,0.04963115,-0.004277305,0.055700133,0.02118002,0.025930435,0.027672832,0.026801633
48219,Hockley,TX,-0.027588035,0.052265569,-0.026757302,-0.035955245,0.034632334,-0.054974898,0.019392209,0.017152167,0.041391854,0.0401093,0.040750577
48221,Hood,TX,-0.040244379,-0.003350502,-0.054593618,-0.017918777,0.054544809,0.001007462,0.051329055,-0.002726849,0.022819266,0.031124588,0.026971927
48223,Hopkins,TX,-0.052963249,-0.012200921,-0.055488277,-0.032348638,0.062911347,0.008301922,0.051476952,0.019615411,0.020223901,0.025811349,0.023017625
48225,Houston,TX,-0.012272004,-0.023727919,-0.032229015,-0.038947572,0.019605049,0.016797874,0.034960448,0.026995895,0.011511414,0.008142512,0.009826963
48227,Howard,TX,-0.026337191,0.001616168,-0.020000806,-0.039756358,0.034895295,-0.007799581,0.016688797,0.018711427,0.017250303,0.017613564,0.017431934
48229,Hudspeth,TX,-0.071289718,0.137984083,-0.03967617,-0.067179478,0.093757804,-0.141219263,0.035748296,0.031726562,0.099675941,0.101518122,0.100597032
48231,Hunt,TX,-0.038419813,0.008365491,-0.053251428,-0.035133658,0.050472941,-0.014853319,0.05225904,0.008666658,0.02651527,0.032883671,0.02969947
48233,Hutchinson,TX,-0.031642349,-0.009526654,-0.019084715,-0.027090272,0.040737834,0.003505405,0.018023126,0.005295297,0.009710157,0.017161854,0.013436005
48235,Irion,TX,-0.033997661,0.030444539,-0.058602414,-0.024638507,0.039201711,-0.037837263,0.059466042,0.013903063,0.037597466,0.042038323,0.039817895
48237,Jack,TX,-0.070701249,-0.050219484,-0.051279371,-0.01046398,0.081673716,0.046108223,0.050952327,0.000254984,0.025286294,0.033583135,0.029434715
48239,Jackson,TX,-0.042507088,0.001998295,-0.044331831,-0.042433626,0.048819473,-0.005569402,0.041106195,0.027288604,0.022561663,0.024031938,0.0232968
48241,Jasper,TX,-0.038733989,-0.060997992,-0.033081431,-0.060226754,0.046214163,0.057756411,0.030460135,0.053967474,0.014452145,0.012088439,0.013270292
48243,Jeff Davis,TX,0.056926323,0.054733322,-0.00951326,-0.014803419,-0.013254434,-0.048683039,-0.002799136,-0.019644678,0.039322545,0.019658895,0.02949072
48245,Jefferson,TX,-0.010155859,-0.00395228,-0.004380991,-0.019590314,0.019629476,0.002359336,0.001987653,0.001281714,0.007285246,0.008887865,0.008086556
48247,Jim Hogg,TX,-0.050126117,0.085240697,0.044355757,-0.008853538,0.055967114,-0.084739092,-0.046497808,-0.01063138,0.059379399,0.059842436,0.059610918
48249,Jim Wells,TX,-0.079280229,0.039802144,0.003901817,-0.040653342,0.084240038,-0.041460001,-0.005110536,0.026052496,0.051912572,0.053244852,0.052578712
48251,Johnson,TX,-0.044236288,-0.00191845,-0.043067402,-0.024170596,0.057616486,-0.001249154,0.038174291,-0.000700745,0.019875196,0.029311316,0.024593256
48253,Jones,TX,-0.034439958,-0.016462737,-0.042859066,-0.063179354,0.042645181,0.006408669,0.041925874,0.042974148,0.019391014,0.018058506,0.01872476
48255,Karnes,TX,-0.045153454,0.058583705,-0.072171511,-0.043858001,0.054032222,-0.062007582,0.070656111,0.03125884,0.05765265,0.059238672,0.058445661
48257,Kaufman,TX,-0.028606284,0.022931326,-0.044365567,-0.024131435,0.038607472,-0.02622913,0.041297631,0.000357248,0.028979447,0.032425447,0.030702447
48259,Kendall,TX,0.008252921,0.034985216,-0.043798511,0.009945134,0.018893339,-0.037962499,0.041262316,-0.035517257,0.03310223,0.039655941,0.036379085
48261,Kenedy,TX,-0.018971245,0.031694885,-0.043635501,0.0412401,0.02029482,-0.019860566,0.037647477,-0.051381109,0.040589853,0.040080978,0.040335416
48263,Kent,TX,-0.080781438,-0.043385673,-0.05801918,-0.027018263,0.086278378,0.031592091,0.063767637,0.002332594,0.022822013,0.036753533,0.029787773
48265,Kerr,TX,0.006353462,0.032453514,-0.048668631,0.002654842,0.017171729,-0.035720474,0.046839328,-0.028610779,0.033942581,0.039086631,0.036514606
48267,Kimble,TX,-0.018464655,0.007152913,-0.070873564,-0.009160659,0.027964049,-0.009242616,0.074241545,-0.01171347,0.033729641,0.040274292,0.037001966
